SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
HND_1386253046213|-86.601|13.682|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[nic,hnd]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/HND_1386253046213/|0.0
GLOBAL_1386254245195|85.287|27.634|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|6:9|tmean|[2020_2049,1960_1990]|[npl,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386254245195/|0.5
GLOBAL_1386262262400|24.334|52.473|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[blr,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386262262400/|0.0
TZA_1386259496996|38.544|-4.426|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[tza,tza]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/TZA_1386259496996/|0.0
RWA_1386260767788|29.658|-2.405|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386260767788/|0.0
RWA_1386260968947|29.658|-2.405|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386260968947/|0.0
GLOBAL_1386304748791|78.268|31.418|ccafs|[current,cccma_cgcm3_1_t63,csiro_mk3_5,ukmo_hadcm3]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|3:10|none|[1960_1990,2020_2049]|[ind,global]|[30s,2_5min]|[baseline,a1b]|/var/www/analogues/outputs/GLOBAL_1386304748791/|0.0
GLOBAL_1386305682293|78.312|31.403|ccafs|[ensemble,cccma_cgcm3_1_t63,csiro_mk3_5,ukmo_hadcm3]|[tmean,prec]|[0.5,0.5]|[12,12]|none|3:10|none|[2020_2049,2020_2049]|[ind,global]|[30s,2_5min]|[a1b,a1b]|/var/www/analogues/outputs/GLOBAL_1386305682293/|0.0
IND_1386313582671|76.66|31.939|ccafs|[ensemble,csiro_mk3_0,ncar_ccsm3_0,ukmo_hadcm3]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[ind,ind]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/IND_1386313582671/|0.0
GLOBAL_1386313832267|104.937|11.565|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[khm,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386313832267/|0.0
GLOBAL_1386313874777|76.537|31.499|ccafs|[ensemble,mri_cgcm2_3_2a,ukmo_hadcm3,ukmo_hadgem1]|[tmean,prec]|[0.5,0.5]|[12,12]|none|9:2|none|[2020_2049,2020_2049]|[ind,global]|[30s,10min]|[a1b,a1b]|/var/www/analogues/outputs/GLOBAL_1386313874777/|0.0
GLOBAL_1386315897551|76.119|31.602|ccafs|[ensemble,cccma_cgcm3_1_t47]|[tmean,prec]|[0.5,0.5]|[12,12]|none|7:12|none|[2020_2049,2020_2049]|[ind,global]|[30s,2_5min]|[a1b,a1b]|/var/www/analogues/outputs/GLOBAL_1386315897551/|0.0
KEN_1386330954154|36.009|-0.44|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[ken,ken]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/KEN_1386330954154/|0.8
GLOBAL_1386378995504|67.009|35.1|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[afg,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386378995504/|0.0
GLOBAL_1386384944590|-121.157|37.726|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386384944590/|0.0
GLOBAL_1386416543010|38.867|-10.608|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[tza,global]|[30s,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386416543010/|0.0
GLOBAL_1386417786539|-81.079|32.064|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386417786539/|0.0
GLOBAL_1386418287110|-80.441|37.791|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386418287110/|0.0
GLOBAL_1386419119457|38.867|-10.608|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[tza,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386419119457/|0.0
GLOBAL_1386434327687|73.04|31.38|ccafs|[current,ensemble]|[tmean]|[1]|[12,12]|forward|3:6|none|[1960_1990,2020_2049]|[global,global]|[2_5min,2_5min]|[baseline,a1b]|/var/www/analogues/outputs/GLOBAL_1386434327687/|0.7
GLOBAL_1386448428351|35.22|32.759|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[isr,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386448428351/|0.0
BGD_1386501049877|90.406|23.69|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[bgd,bgd]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BGD_1386501049877/|0.0
GLOBAL_1386507347475|76.931|31.064|ccafs|[ensemble,cccma_cgcm3_1_t63]|[tmean,prec]|[0.5,0.5]|[12,12]|none|7:12|none|[2020_2049,2020_2049]|[ind,global]|[30s,10min]|[a1b,a1b]|/var/www/analogues/outputs/GLOBAL_1386507347475/|0.0
TZA_1386532860089|38.584|-10.969|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[tza,tza]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/TZA_1386532860089/|0.0
SEN_1386577900045|-16.605|14.424|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1386577900045/|0.0
GLOBAL_1386578220504|91.573|27.453|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.2,0.8]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[btn,global]|[30s,2_5min]|[a1b,a1b]|/var/www/analogues/outputs/GLOBAL_1386578220504/|0.0
SEN_1386579019996|-16.605|14.424|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[2020_2049,2020_2049]|[sen,sen]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SEN_1386579019996/|0.0
GLOBAL_1386589665812|77.542|12.94|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386589665812/|0.0
GLOBAL_1386590023114|29.773|-2.433|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rwa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386590023114/|0.0
BDI_1386602438213|30.236|-2.504|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bdi,bdi]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BDI_1386602438213/|0.0
BDI_1386603163698|30.247|-2.537|ccafs|[bccr_bcm2_0,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|tmean|[2020_2049,1960_1990]|[bdi,bdi]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BDI_1386603163698/|0.0
GLOBAL_1386606330116|-83.584|34.17|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386606330116/|0.0
PER_1386622227753|-75.221|-12.054|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[per,per]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/PER_1386622227753/|0.0
GLOBAL_1386664902247|30.09|-2.35|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386664902247/|0.0
GLOBAL_1386667003712|30.09|-2.35|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386667003712/|0.0
RWA_1386667322637|30.09|-2.35|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386667322637/|0.0
RWA_1386667452823|30.09|-2.35|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386667452823/|0.0
RWA_1386670210458|30.78|-1.95|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386670210458/|0.0
RWA_1386671583535|30.78|-1.95|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386671583535/|0.0
IND_1386673856998|88.659|25.616|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[bgd,ind]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/IND_1386673856998/|0.0
GLOBAL_1386674617344|89.164|23.559|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[bgd,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386674617344/|0.0
GLOBAL_1386706338593|43.564|2.822|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[som,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386706338593/|0.0
RWA_1386774719152|29.75|-2.7|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386774719152/|0.0
RWA_1386775157016|29.75|-2.7|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386775157016/|0.0
RWA_1386781961688|29.454337|-2.432849|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386781961688/|0.0
RWA_1386783290304|29.56|-2.46|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386783290304/|0.0
RWA_1386783536654|29.61|-1.48|ccafs|[current,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|forward|1:12|none|[1960_1990,2020_2049]|[rwa,rwa]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/RWA_1386783536654/|0.0
RWA_1386783851065|29.71|-2.16|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386783851065/|0.0
RWA_1386784568349|30.11|-1.95|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386784568349/|0.0
RWA_1386784915569|29.61|-1.48|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386784915569/|0.0
RWA_1386785511127|29.76|-2.46|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386785511127/|0.0
RWA_1386785552483|29.837377|-1.388796|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386785552483/|0.0
RWA_1386785993989|29.75|-2.7|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386785993989/|0.0
RWA_1386786469354|29.26|-1.677|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386786469354/|0.0
RWA_1386786894934|29.61|-1.48|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386786894934/|0.0
RWA_1386786934199|28.91|-2.46|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386786934199/|0.0
RWA_1386787277934|29.565359|-1.819593|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386787277934/|0.0
RWA_1386787559026|29.394016|-2.093239|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386787559026/|0.0
RWA_1386789064284|29.394016|-2.093239|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[rwa,rwa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/RWA_1386789064284/|0.0
GLOBAL_1386797388805|75.02|14.078|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386797388805/|0.0
GLOBAL_1386819257708|151.565|-32.732|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386819257708/|0.0
RWA_1386820743965|30.05|-1.6|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386820743965/|0.0
RWA_1386821820743|30.401367|-1.307669|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386821820743/|0.0
GLOBAL_1386822194726|29.75|-2.7|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386822194726/|0.0
RWA_1386822327218|30.784303|-1.956317|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386822327218/|0.0
RWA_1386822890284|30.346082|-1.885509|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386822890284/|0.0
RWA_1386823577737|30.145|-2.205|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386823577737/|0.0
RWA_1386824045978|30.4|-2.11|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386824045978/|0.0
RWA_1386824367023|30.5|-2.15|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386824367023/|0.0
GLOBAL_1386831033053|-77.344|-5.616|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386831033053/|0.0
GLOBAL_1386834460535|78.549|17.377|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[ind,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386834460535/|0.0
RWA_1386841088763|29.61|-1.48|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386841088763/|0.0
RWA_1386841625430|29.837377|-1.388796|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386841625430/|0.0
GHA_1386859286445|-0.00917|8.946|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GHA_1386859286445/|0.0
GLOBAL_1386860485468|117.12|29.24|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386860485468/|0.0
USA_1386861341676|118.6|29.43|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1386861341676/|0.0
CHN_1386863426783|118.6|29.43|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,chn]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/CHN_1386863426783/|0.0
GHA_1386866496644|-0.00917|8.946333|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GHA_1386866496644/|0.0
GLOBAL_1386867245715|-0.00917|8.946333|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[gha,global]|[30s,10min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386867245715/|0.0
CHN_1386873651757|117.12|29.24|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,chn]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/CHN_1386873651757/|0.0
USA_1386872157036|117.119|29.23|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1386872157036/|0.0
USA_1386875686186|117.12|29.24|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[chn,usa]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/USA_1386875686186/|0.0
ESP_1386891373356|2.199|41.398|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[2020_2049,2020_2049]|[esp,esp]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/ESP_1386891373356/|0.0
GLOBAL_1386904854973|-68.672|-1.64|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[global,global]|[10min,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386904854973/|0.0
GLOBAL_1386907093502|-110.566|34.024|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[usa,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386907093502/|0.0
RWA_1386907602053|29.35|-2.05|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386907602053/|0.0
RWA_1386908120291|29.51|-1.78|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386908120291/|0.0
RWA_1386908491083|29.454337|-2.432849|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386908491083/|0.0
RWA_1386908749861|28.92|-2.47|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386908749861/|0.0
RWA_1386909056745|29.3|-1.67|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386909056745/|0.0
RWA_1386909413718|29.73|-2.18|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386909413718/|0.0
RWA_1386910755593|29.73|-2.18|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386910755593/|0.0
RWA_1386911365285|29.57|-2.48|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386911365285/|0.0
RWA_1386911604867|29.77|-2.48|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386911604867/|0.0
RWA_1386911931085|29.75|-2.7|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386911931085/|0.0
RWA_1386912506003|30.13|-1.97|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|none|[2020_2049,1960_1990]|[rwa,rwa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RWA_1386912506003/|0.0
SLE_1386923301137|-11.954|9.153|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|5:11|none|[2020_2049,2020_2049]|[sle,sle]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/SLE_1386923301137/|0.0
GLOBAL_1386925789239|-11.954|9.153|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,global]|[30s,2_5min]|[a1b,baseline]|/var/www/analogues/outputs/GLOBAL_1386925789239/|0.0
SLE_1386931216915|-11.943|9.08|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|5:11|none|[2020_2049,1960_1990]|[sle,sle]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/SLE_1386931216915/|0.0
GLOBAL_1386949683199|5.126|50.814|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|none|[1960_1990,1960_1990]|[bel,global]|[30s,10min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1386949683199/|0.0
