SITENAME|LNG|LAT|METHOD|MODEL|VARS|WEIGHTS|NDIVISIONS|DIRECTION|GROWINGSEASON|ROTATION|PERIOD|ZONES|RESOLUTION|SCENARIO|OUTFILE|THRESHOLD
AUS_1370971643633|148.595896667|-32.2375732993|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370971643633/|0.5
AUS_1370975576189|148.628855652|-32.2375732993|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[aus,aus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/AUS_1370975576189/|0.0
CAN_1370976069391|-106.06454659|51.4889125886|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[can,can]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/CAN_1370976069391/|0.0
GBR_1370977006930|-1.04152276888|53.9518856356|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[gbr,gbr]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GBR_1370977006930/|0.0
CHN_1370977544686|116.91017709|26.3731723667|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[chn,chn]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/CHN_1370977544686/|0.0
GHA_1370977795184|-2.31032659956|7.30179949229|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1370977795184/|0.0
MEX_1370978063270|-106.50779166|26.6877137438|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[mex,mex]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/MEX_1370978063270/|0.0
BRA_1370978206169|-39.8178045275|-10.6836624682|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[bra,bra]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/BRA_1370978206169/|0.0
RUS_1370980923732|63.6328222|63.1880436546|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[rus,rus]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/RUS_1370980923732/|0.0
USA_1370982174800|-92.4609278|36.5166488639|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[usa,usa]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/USA_1370982174800/|0.0
NZL_1370982634378|172.408289037|-43.6164934699|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[nzl,nzl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NZL_1370982634378/|0.0
VNM_1371045630746|107.724611058|15.6429614652|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[vnm,vnm]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VNM_1371045630746/|0.0
PRT_1371045119262|-8.29451523825|38.7813067133|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[prt,prt]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/PRT_1371045119262/|0.0
VNM_1371045927839|107.779542698|15.8544396594|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[vnm,vnm]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/VNM_1371045927839/|0.0
NZL_1371046863602|169.63973435|-44.7197111857|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[nzl,nzl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NZL_1371046863602/|0.0
UGA_1371048939587|30.6934949378|0.00297462176776|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[uga,uga]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/UGA_1371048939587/|0.0
PRT_1371049459726|-8.64607773825|38.7813067133|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[prt,prt]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/PRT_1371049459726/|0.0
NZL_1371049356652|172.177734375|-43.3571382221|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[nzl,nzl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NZL_1371049356652/|0.0
NZL_1371050108002|175.066980444|-39.1175968044|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[nzl,nzl]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/NZL_1371050108002/|0.0
COL_1371051961518|-76.4849045369|3.42711808452|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1371051961518/|0.0
COL_1371052123190|-76.4849045369|3.42711808452|ccafs|[ensemble,current]|[tmean]|[1]|[12,12]|backward|1:1|tmean|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1371052123190/|0.0
BRA_1371054632678|-49.8417959975|-15.4448580689|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[bra,bra]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/BRA_1371054632678/|0.0
GHA_1371058180908|-1.93459404358|7.56543384193|ccafs|[ensemble,ensemble]|[tmean]|[1]|[12,12]|none|1:2|tmean|[2020_2049,2020_2049]|[gha,gha]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/GHA_1371058180908/|0.0
DZA_1371058352821|1.11060521219|27.0597520772|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[dza,dza]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/DZA_1371058352821/|0.0
GHA_1371063021738|-2.24770506569|6.85915718013|ccafs|[ensemble,ensemble]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:2|tmean|[2020_2049,2020_2049]|[gha,gha]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/GHA_1371063021738/|0.0
GHA_1371065847871|-1.9247067506|7.5872146791|ccafs|[ensemble,ensemble]|[tmean]|[1]|[12,12]|none|1:2|tmean|[2020_2049,2020_2049]|[gha,gha]|[30s,30s]|[a1b,a1b]|/var/www/analogues/outputs/GHA_1371065847871/|0.0
COL_1371130811524|-76.4299728962|3.51484747329|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[col,col]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/COL_1371130811524/|0.0
MOZ_1371138213484|33.6840820312|-25.0457922403|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|both|[2020_2049,1960_1990]|[moz,moz]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/MOZ_1371138213484/|0.05
COL_1371138749139|-76.5513804051|3.44553850334|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1371138749139/|0.95
COL_1371140420581|-76.5123703572|3.42711808452|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:12|prec|[2020_2049,1960_1990]|[col,col]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/COL_1371140420581/|0.05
GHA_1371149540458|-1.909325623|7.59592673858|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371149540458/|0.0
GHA_1371150604907|-1.909325623|7.59592673858|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371150604907/|0.5
GHA_1371150703874|-1.909325623|7.59592673858|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371150703874/|0.0
GHA_1371150936984|-1.79946234175|7.28000449375|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|both|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371150936984/|0.0
GHA_1371151026223|-1.92031195112|7.56325573092|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371151026223/|0.0
GHA_1371151330772|-1.92031195112|7.56325573092|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371151330772/|0.5
GHA_1371151411458|-1.92031195112|7.56325573092|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371151411458/|0.95
GHA_1371152117386|-0.854638123|9.38871893312|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371152117386/|0.0
GHA_1371152218905|-0.854638123|9.38871893312|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371152218905/|0.5
GHA_1371152267439|-0.865624451125|9.38871893312|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371152267439/|0.0
GHA_1371152364974|-0.865624451125|9.38871893312|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371152364974/|0.5
GHA_1371152493724|-0.865624451125|9.38871893312|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371152493724/|0.95
GLOBAL_1371152120376|-76.3508605957|3.50176993905|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[global,global]|[2_5min,2_5min]|[baseline,baseline]|/var/www/analogues/outputs/GLOBAL_1371152120376/|0.0
GHA_1371157415030|-0.854638123|9.3995579221|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371157415030/|0.0
GHA_1371157586701|-0.854638123|9.3995579221|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:2|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371157586701/|0.5
GHA_1371157882584|-0.865624451125|9.37787960508|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371157882584/|0.0
GHA_1371157970925|-0.865624451125|9.37787960508|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|prec|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371157970925/|0.0
GHA_1371158063171|-0.865624451125|9.37787960508|ccafs|[ensemble,current]|[tmean,prec]|[0.5,0.5]|[12,12]|backward|1:2|tmean|[2020_2049,1960_1990]|[gha,gha]|[30s,30s]|[a1b,baseline]|/var/www/analogues/outputs/GHA_1371158063171/|0.0
GHA_1371158156968|-0.865624451125|9.37787960508|ccafs|[current,ensemble]|[tmean]|[1]|[12,12]|forward|1:2|tmean|[1960_1990,2020_2049]|[gha,gha]|[30s,30s]|[baseline,a1b]|/var/www/analogues/outputs/GHA_1371158156968/|0.0
GHA_1371218330915|-0.854638123|9.3995579221|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371218330915/|0.0
GHA_1371218428884|-1.62368109175|6.70206072034|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371218428884/|0.0
GHA_1371218522253|-1.62368109175|6.70206072034|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371218522253/|0.0
GHA_1371220519152|-0.843651794875|9.41039657165|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371220519152/|0.0
GHA_1371220675094|-1.62368109175|6.70206072034|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371220675094/|0.0
GHA_1371220769673|-1.62368109175|6.70206072034|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371220769673/|0.0
GHA_1371220861590|-1.62368109175|6.70206072034|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371220861590/|0.0
EGY_1371220968056|27.6856323087|27.8979306626|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[egy,egy]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/EGY_1371220968056/|0.0
GHA_1371221619813|-0.865624451125|9.41039657165|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371221619813/|0.0
GHA_1371222068096|-0.887597107375|9.3995579221|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371222068096/|0.0
GHA_1371223074425|-0.854638123|9.4212348814|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[gha,gha]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/GHA_1371223074425/|0.0
SEN_1371223208679|-15.5213861699|14.5669154724|ccafs|[current,current]|[tmean,prec]|[0.5,0.5]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1371223208679/|0.0
SEN_1371223317511|-15.5213861699|14.5669154724|ccafs|[current,current]|[tmean]|[1]|[12,12]|none|1:12|tmean|[1960_1990,1960_1990]|[sen,sen]|[30s,30s]|[baseline,baseline]|/var/www/analogues/outputs/SEN_1371223317511/|0.0
